        CMP   3DT_SEC_ORD_CELCTR  3DT_PRIM_ORD_CELCTR    XCORD_CELL_CENTER    YCORD_CELL_CENTER STACK_WORD
      86453             1022.000             5041.000           501000.000          6700525.000         50
      86454             1022.000             5042.000           501025.000          6700525.000         55
      86455             1022.000             5043.000           501050.000          6700525.000         63
      86456             1022.000             5044.000           501075.000          6700525.000         60
      86457             1022.000             5045.000           501100.000          6700525.000         64
      86458             1022.000             5046.000           501125.000          6700525.000         60
      86459             1022.000             5047.000           501150.000          6700525.000         62
      86460             1022.000             5048.000           501175.000          6700525.000         64
      86461             1022.000             5049.000           501200.000          6700525.000         62
      86462             1022.000             5050.000           501225.000          6700525.000         62
      86463             1022.000             5051.000           501250.000          6700525.000         60
      86464             1022.000             5052.000           501275.000          6700525.000         60
      86465             1022.000             5053.000           501300.000          6700525.000         61
      86466             1022.000             5054.000           501325.000          6700525.000         60
      86467             1022.000             5055.000           501350.000          6700525.000         62
      86468             1022.000             5056.000           501375.000          6700525.000         62
      86469             1022.000             5057.000           501400.000          6700525.000         62
      86470             1022.000             5058.000           501425.000          6700525.000         61
      86471             1022.000             5059.000           501450.000          6700525.000         60
      86472             1022.000             5060.000           501475.000          6700525.000         60
      86473             1022.000             5061.000           501500.000          6700525.000         62
      86474             1022.000             5062.000           501525.000          6700525.000         61
      86475             1022.000             5063.000           501550.000          6700525.000         62
      86476             1022.000             5064.000           501575.000          6700525.000         63
      86477             1022.000             5065.000           501600.000          6700525.000         60
      86478             1022.000             5066.000           501625.000          6700525.000         62
      86479             1022.000             5067.000           501650.000          6700525.000         61
      86480             1022.000             5068.000           501675.000          6700525.000         62
      86481             1022.000             5069.000           501700.000          6700525.000         60
      86482             1022.000             5070.000           501725.000          6700525.000         64
      86483             1022.000             5071.000           501750.000          6700525.000         64
      86484             1022.000             5072.000           501775.000          6700525.000         62
      86485             1022.000             5073.000           501800.000          6700525.000         60
      86486             1022.000             5074.000           501825.000          6700525.000         60
      86487             1022.000             5075.000           501850.000          6700525.000         61
      86488             1022.000             5076.000           501875.000          6700525.000         62
      86489             1022.000             5077.000           501900.000          6700525.000         60
      86490             1022.000             5078.000           501925.000          6700525.000         61
      86491             1022.000             5079.000           501950.000          6700525.000         63
      86492             1022.000             5080.000           501975.000          6700525.000         64
      86493             1022.000             5081.000           502000.000          6700525.000         60
      86494             1022.000             5082.000           502025.000          6700525.000         63
      86495             1022.000             5083.000           502050.000          6700525.000         60
      86496             1022.000             5084.000           502075.000          6700525.000         63
      86497             1022.000             5085.000           502100.000          6700525.000         63
      86498             1022.000             5086.000           502125.000          6700525.000         64
      86499             1022.000             5087.000           502150.000          6700525.000         64
      86500             1022.000             5088.000           502175.000          6700525.000         61
      86501             1022.000             5089.000           502200.000          6700525.000         55
      86502             1022.000             5090.000           502225.000          6700525.000         49
      86503             1022.000             5091.000           502250.000          6700525.000         39
      86504             1022.000             5092.000           502275.000          6700525.000         36
      86505             1022.000             5093.000           502300.000          6700525.000         30
      86506             1022.000             5094.000           502325.000          6700525.000         19
      86507             1022.000             5095.000           502350.000          6700525.000         12
      86508             1022.000             5096.000           502375.000          6700525.000          8
      86509             1022.000             5097.000           502400.000          6700525.000         10
      86510             1022.000             5098.000           502425.000          6700525.000          6
      86511             1022.000             5099.000           502450.000          6700525.000         15
      86512             1022.000             5100.000           502475.000          6700525.000         19
      86513             1022.000             5101.000           502500.000          6700525.000         28
      86514             1022.000             5102.000           502525.000          6700525.000         34
      86515             1022.000             5103.000           502550.000          6700525.000         43
      86516             1022.000             5104.000           502575.000          6700525.000         46
      86517             1022.000             5105.000           502600.000          6700525.000         56
      86518             1022.000             5106.000           502625.000          6700525.000         60
      86519             1022.000             5107.000           502650.000          6700525.000         64
      86520             1022.000             5108.000           502675.000          6700525.000         62
      86521             1022.000             5109.000           502700.000          6700525.000         63
      86522             1022.000             5110.000           502725.000          6700525.000         62
      86523             1022.000             5111.000           502750.000          6700525.000         60
      86524             1022.000             5112.000           502775.000          6700525.000         60
      86525             1022.000             5113.000           502800.000          6700525.000         63
      86526             1022.000             5114.000           502825.000          6700525.000         63
      86527             1022.000             5115.000           502850.000          6700525.000         63
      86528             1022.000             5116.000           502875.000          6700525.000         61
      86529             1022.000             5117.000           502900.000          6700525.000         62
      86530             1022.000             5118.000           502925.000          6700525.000         61
      86531             1022.000             5119.000           502950.000          6700525.000         64
      86532             1022.000             5120.000           502975.000          6700525.000         62
      86533             1022.000             5121.000           503000.000          6700525.000         60
      86534             1022.000             5122.000           503025.000          6700525.000         61
      86535             1022.000             5123.000           503050.000          6700525.000         62
      86536             1022.000             5124.000           503075.000          6700525.000         63
      86537             1022.000             5125.000           503100.000          6700525.000         64
      86538             1022.000             5126.000           503125.000          6700525.000         61
      86539             1022.000             5127.000           503150.000          6700525.000         64
      86540             1022.000             5128.000           503175.000          6700525.000         63
      86541             1022.000             5129.000           503200.000          6700525.000         63
      86542             1022.000             5130.000           503225.000          6700525.000         62
      86543             1022.000             5131.000           503250.000          6700525.000         63
      86544             1022.000             5132.000           503275.000          6700525.000         64
      86545             1022.000             5133.000           503300.000          6700525.000         61
      86546             1022.000             5134.000           503325.000          6700525.000         60
      86547             1022.000             5135.000           503350.000          6700525.000         60
      86548             1022.000             5136.000           503375.000          6700525.000         62
      86549             1022.000             5137.000           503400.000          6700525.000         63
      86550             1022.000             5138.000           503425.000          6700525.000         60
      86551             1022.000             5139.000           503450.000          6700525.000         62
      86552             1022.000             5140.000           503475.000          6700525.000         62
      86553             1022.000             5141.000           503500.000          6700525.000         62
      86554             1022.000             5142.000           503525.000          6700525.000         61
      86555             1022.000             5143.000           503550.000          6700525.000         64
      86556             1022.000             5144.000           503575.000          6700525.000         63
      86557             1022.000             5145.000           503600.000          6700525.000         62
      86558             1022.000             5146.000           503625.000          6700525.000         64
      86559             1022.000             5147.000           503650.000          6700525.000         63
      86560             1022.000             5148.000           503675.000          6700525.000         64
      86561             1022.000             5149.000           503700.000          6700525.000         62
      86562             1022.000             5150.000           503725.000          6700525.000         63
      86563             1022.000             5151.000           503750.000          6700525.000         61
      86564             1022.000             5152.000           503775.000          6700525.000         64
      86565             1022.000             5153.000           503800.000          6700525.000         56
      86566             1022.000             5154.000           503825.000          6700525.000         48
      86567             1022.000             5155.000           503850.000          6700525.000         42
      86568             1022.000             5156.000           503875.000          6700525.000         34
      86569             1022.000             5157.000           503900.000          6700525.000         26
      86570             1022.000             5158.000           503925.000          6700525.000         23
      86571             1022.000             5159.000           503950.000          6700525.000         16
      86572             1022.000             5160.000           503975.000          6700525.000          6
      86573             1023.000             5035.000           500850.000          6700550.000          8
      86574             1023.000             5036.000           500875.000          6700550.000         15
      86575             1023.000             5037.000           500900.000          6700550.000         21
      86576             1023.000             5038.000           500925.000          6700550.000         28
      86577             1023.000             5039.000           500950.000          6700550.000         34
      86578             1023.000             5040.000           500975.000          6700550.000         40
      86579             1023.000             5041.000           501000.000          6700550.000         48
      86580             1023.000             5042.000           501025.000          6700550.000         55
      86581             1023.000             5043.000           501050.000          6700550.000         60
      86582             1023.000             5044.000           501075.000          6700550.000         64
      86583             1023.000             5045.000           501100.000          6700550.000         61
      86584             1023.000             5046.000           501125.000          6700550.000         62
      86585             1023.000             5047.000           501150.000          6700550.000         60
      86586             1023.000             5048.000           501175.000          6700550.000         64
      86587             1023.000             5049.000           501200.000          6700550.000         62
      86588             1023.000             5050.000           501225.000          6700550.000         61
      86589             1023.000             5051.000           501250.000          6700550.000         63
      86590             1023.000             5052.000           501275.000          6700550.000         64
      86591             1023.000             5053.000           501300.000          6700550.000         62
      86592             1023.000             5054.000           501325.000          6700550.000         62
      86593             1023.000             5055.000           501350.000          6700550.000         62
      86594             1023.000             5056.000           501375.000          6700550.000         61
      86595             1023.000             5057.000           501400.000          6700550.000         63
      86596             1023.000             5058.000           501425.000          6700550.000         63
      86597             1023.000             5059.000           501450.000          6700550.000         63
      86598             1023.000             5060.000           501475.000          6700550.000         64
      86599             1023.000             5061.000           501500.000          6700550.000         62
      86600             1023.000             5062.000           501525.000          6700550.000         62
      86601             1023.000             5063.000           501550.000          6700550.000         60
      86602             1023.000             5064.000           501575.000          6700550.000         60
      86603             1023.000             5065.000           501600.000          6700550.000         63
      86604             1023.000             5066.000           501625.000          6700550.000         61
      86605             1023.000             5067.000           501650.000          6700550.000         61
      86606             1023.000             5068.000           501675.000          6700550.000         61
      86607             1023.000             5069.000           501700.000          6700550.000         63
      86608             1023.000             5070.000           501725.000          6700550.000         61
      86609             1023.000             5071.000           501750.000          6700550.000         63
      86610             1023.000             5072.000           501775.000          6700550.000         64
      86611             1023.000             5073.000           501800.000          6700550.000         62
      86612             1023.000             5074.000           501825.000          6700550.000         60
      86613             1023.000             5075.000           501850.000          6700550.000         61
      86614             1023.000             5076.000           501875.000          6700550.000         62
      86615             1023.000             5077.000           501900.000          6700550.000         61
      86616             1023.000             5078.000           501925.000          6700550.000         60
      86617             1023.000             5079.000           501950.000          6700550.000         61
      86618             1023.000             5080.000           501975.000          6700550.000         64
      86619             1023.000             5081.000           502000.000          6700550.000         60
      86620             1023.000             5082.000           502025.000          6700550.000         63
      86621             1023.000             5083.000           502050.000          6700550.000         60
      86622             1023.000             5084.000           502075.000          6700550.000         63
      86623             1023.000             5085.000           502100.000          6700550.000         60
      86624             1023.000             5086.000           502125.000          6700550.000         64
      86625             1023.000             5087.000           502150.000          6700550.000         61
      86626             1023.000             5088.000           502175.000          6700550.000         64
      86627             1023.000             5089.000           502200.000          6700550.000         55
      86628             1023.000             5090.000           502225.000          6700550.000         46
      86629             1023.000             5091.000           502250.000          6700550.000         39
      86630             1023.000             5092.000           502275.000          6700550.000         33
      86631             1023.000             5093.000           502300.000          6700550.000         26
      86632             1023.000             5094.000           502325.000          6700550.000         19
      86633             1023.000             5095.000           502350.000          6700550.000         14
      86634             1023.000             5096.000           502375.000          6700550.000          6
      86635             1023.000             5098.000           502425.000          6700550.000          6
      86636             1023.000             5099.000           502450.000          6700550.000         16
      86637             1023.000             5100.000           502475.000          6700550.000         22
      86638             1023.000             5101.000           502500.000          6700550.000         30
      86639             1023.000             5102.000           502525.000          6700550.000         35
      86640             1023.000             5103.000           502550.000          6700550.000         41
      86641             1023.000             5104.000           502575.000          6700550.000         49
      86642             1023.000             5105.000           502600.000          6700550.000         54
      86643             1023.000             5106.000           502625.000          6700550.000         60
      86644             1023.000             5107.000           502650.000          6700550.000         63
      86645             1023.000             5108.000           502675.000          6700550.000         64
      86646             1023.000             5109.000           502700.000          6700550.000         61
      86647             1023.000             5110.000           502725.000          6700550.000         64
      86648             1023.000             5111.000           502750.000          6700550.000         62
      86649             1023.000             5112.000           502775.000          6700550.000         64
      86650             1023.000             5113.000           502800.000          6700550.000         60
      86651             1023.000             5114.000           502825.000          6700550.000         62
      86652             1023.000             5115.000           502850.000          6700550.000         62
      86653             1023.000             5116.000           502875.000          6700550.000         63
      86654             1023.000             5117.000           502900.000          6700550.000         61
      86655             1023.000             5118.000           502925.000          6700550.000         63
      86656             1023.000             5119.000           502950.000          6700550.000         60
      86657             1023.000             5120.000           502975.000          6700550.000         60
      86658             1023.000             5121.000           503000.000          6700550.000         61
      86659             1023.000             5122.000           503025.000          6700550.000         61
      86660             1023.000             5123.000           503050.000          6700550.000         60
      86661             1023.000             5124.000           503075.000          6700550.000         61
      86662             1023.000             5125.000           503100.000          6700550.000         64
      86663             1023.000             5126.000           503125.000          6700550.000         60
      86664             1023.000             5127.000           503150.000          6700550.000         64
      86665             1023.000             5128.000           503175.000          6700550.000         64
      86666             1023.000             5129.000           503200.000          6700550.000         63
      86667             1023.000             5130.000           503225.000          6700550.000         63
      86668             1023.000             5131.000           503250.000          6700550.000         62
      86669             1023.000             5132.000           503275.000          6700550.000         64
      86670             1023.000             5133.000           503300.000          6700550.000         64
      86671             1023.000             5134.000           503325.000          6700550.000         64
      86672             1023.000             5135.000           503350.000          6700550.000         60
      86673             1023.000             5136.000           503375.000          6700550.000         60
      86674             1023.000             5137.000           503400.000          6700550.000         62
      86675             1023.000             5138.000           503425.000          6700550.000         64
      86676             1023.000             5139.000           503450.000          6700550.000         61
      86677             1023.000             5140.000           503475.000          6700550.000         62
      86678             1023.000             5141.000           503500.000          6700550.000         64
      86679             1023.000             5142.000           503525.000          6700550.000         60
      86680             1023.000             5143.000           503550.000          6700550.000         64
      86681             1023.000             5144.000           503575.000          6700550.000         60
      86682             1023.000             5145.000           503600.000          6700550.000         64
      86683             1023.000             5146.000           503625.000          6700550.000         63
      86684             1023.000             5147.000           503650.000          6700550.000         63
      86685             1023.000             5148.000           503675.000          6700550.000         63
      86686             1023.000             5149.000           503700.000          6700550.000         61
      86687             1023.000             5150.000           503725.000          6700550.000         63
      86688             1023.000             5151.000           503750.000          6700550.000         60
      86689             1023.000             5152.000           503775.000          6700550.000         63
      86690             1023.000             5153.000           503800.000          6700550.000         56
      86691             1023.000             5154.000           503825.000          6700550.000         48
      86692             1023.000             5155.000           503850.000          6700550.000         40
      86693             1023.000             5156.000           503875.000          6700550.000         36
      86694             1023.000             5157.000           503900.000          6700550.000         26
      86695             1023.000             5158.000           503925.000          6700550.000         23
      86696             1023.000             5159.000           503950.000          6700550.000         12
      86697             1023.000             5160.000           503975.000          6700550.000          9
      86698             1024.000             5035.000           500850.000          6700575.000          8
      86699             1024.000             5036.000           500875.000          6700575.000         13
      86700             1024.000             5037.000           500900.000          6700575.000         23
      86701             1024.000             5038.000           500925.000          6700575.000         27
      86702             1024.000             5039.000           500950.000          6700575.000         37
      86703             1024.000             5040.000           500975.000          6700575.000         40
      86704             1024.000             5041.000           501000.000          6700575.000         50
      86705             1024.000             5042.000           501025.000          6700575.000         54
      86706             1024.000             5043.000           501050.000          6700575.000         63
      86707             1024.000             5044.000           501075.000          6700575.000         63
      86708             1024.000             5045.000           501100.000          6700575.000         60
      86709             1024.000             5046.000           501125.000          6700575.000         64
      86710             1024.000             5047.000           501150.000          6700575.000         63
      86711             1024.000             5048.000           501175.000          6700575.000         60
      86712             1024.000             5049.000           501200.000          6700575.000         61
      86713             1024.000             5050.000           501225.000          6700575.000         62
      86714             1024.000             5051.000           501250.000          6700575.000         62
      86715             1024.000             5052.000           501275.000          6700575.000         63
      86716             1024.000             5053.000           501300.000          6700575.000         64
      86717             1024.000             5054.000           501325.000          6700575.000         63
      86718             1024.000             5055.000           501350.000          6700575.000         61
      86719             1024.000             5056.000           501375.000          6700575.000         60
      86720             1024.000             5057.000           501400.000          6700575.000         61
      86721             1024.000             5058.000           501425.000          6700575.000         62
      86722             1024.000             5059.000           501450.000          6700575.000         64
      86723             1024.000             5060.000           501475.000          6700575.000         63
      86724             1024.000             5061.000           501500.000          6700575.000         61
      86725             1024.000             5062.000           501525.000          6700575.000         61
      86726             1024.000             5063.000           501550.000          6700575.000         62
      86727             1024.000             5064.000           501575.000          6700575.000         60
      86728             1024.000             5065.000           501600.000          6700575.000         63
      86729             1024.000             5066.000           501625.000          6700575.000         60
      86730             1024.000             5067.000           501650.000          6700575.000         61
      86731             1024.000             5068.000           501675.000          6700575.000         61
      86732             1024.000             5069.000           501700.000          6700575.000         61
      86733             1024.000             5070.000           501725.000          6700575.000         61
      86734             1024.000             5071.000           501750.000          6700575.000         64
      86735             1024.000             5072.000           501775.000          6700575.000         60
      86736             1024.000             5073.000           501800.000          6700575.000         61
      86737             1024.000             5074.000           501825.000          6700575.000         60
      86738             1024.000             5075.000           501850.000          6700575.000         60
      86739             1024.000             5076.000           501875.000          6700575.000         63
      86740             1024.000             5077.000           501900.000          6700575.000         63
      86741             1024.000             5078.000           501925.000          6700575.000         60
      86742             1024.000             5079.000           501950.000          6700575.000         61
      86743             1024.000             5080.000           501975.000          6700575.000         61
      86744             1024.000             5081.000           502000.000          6700575.000         62
      86745             1024.000             5082.000           502025.000          6700575.000         64
      86746             1024.000             5083.000           502050.000          6700575.000         62
      86747             1024.000             5084.000           502075.000          6700575.000         61
      86748             1024.000             5085.000           502100.000          6700575.000         60
      86749             1024.000             5086.000           502125.000          6700575.000         61
      86750             1024.000             5087.000           502150.000          6700575.000         63
      86751             1024.000             5088.000           502175.000          6700575.000         62
      86752             1024.000             5089.000           502200.000          6700575.000         54
      86753             1024.000             5090.000           502225.000          6700575.000         47
      86754             1024.000             5091.000           502250.000          6700575.000         43
      86755             1024.000             5092.000           502275.000          6700575.000         35
      86756             1024.000             5093.000           502300.000          6700575.000         29
      86757             1024.000             5094.000           502325.000          6700575.000         22
      86758             1024.000             5095.000           502350.000          6700575.000         16
      86759             1024.000             5096.000           502375.000          6700575.000         10
      86760             1024.000             5098.000           502425.000          6700575.000         10
      86761             1024.000             5099.000           502450.000          6700575.000         15
      86762             1024.000             5100.000           502475.000          6700575.000         19
      86763             1024.000             5101.000           502500.000          6700575.000         26
      86764             1024.000             5102.000           502525.000          6700575.000         36
      86765             1024.000             5103.000           502550.000          6700575.000         42
      86766             1024.000             5104.000           502575.000          6700575.000         47
      86767             1024.000             5105.000           502600.000          6700575.000         55
      86768             1024.000             5106.000           502625.000          6700575.000         63
      86769             1024.000             5107.000           502650.000          6700575.000         64
      86770             1024.000             5108.000           502675.000          6700575.000         61
      86771             1024.000             5109.000           502700.000          6700575.000         61
      86772             1024.000             5110.000           502725.000          6700575.000         60
      86773             1024.000             5111.000           502750.000          6700575.000         63
      86774             1024.000             5112.000           502775.000          6700575.000         63
      86775             1024.000             5113.000           502800.000          6700575.000         62
      86776             1024.000             5114.000           502825.000          6700575.000         64
      86777             1024.000             5115.000           502850.000          6700575.000         60
      86778             1024.000             5116.000           502875.000          6700575.000         63
      86779             1024.000             5117.000           502900.000          6700575.000         61
      86780             1024.000             5118.000           502925.000          6700575.000         63
      86781             1024.000             5119.000           502950.000          6700575.000         60
      86782             1024.000             5120.000           502975.000          6700575.000         60
      86783             1024.000             5121.000           503000.000          6700575.000         61
      86784             1024.000             5122.000           503025.000          6700575.000         63
      86785             1024.000             5123.000           503050.000          6700575.000         60
      86786             1024.000             5124.000           503075.000          6700575.000         64
      86787             1024.000             5125.000           503100.000          6700575.000         60
      86788             1024.000             5126.000           503125.000          6700575.000         64
      86789             1024.000             5127.000           503150.000          6700575.000         63
      86790             1024.000             5128.000           503175.000          6700575.000         63
      86791             1024.000             5129.000           503200.000          6700575.000         64
      86792             1024.000             5130.000           503225.000          6700575.000         63
      86793             1024.000             5131.000           503250.000          6700575.000         61
      86794             1024.000             5132.000           503275.000          6700575.000         62
      86795             1024.000             5133.000           503300.000          6700575.000         60
      86796             1024.000             5134.000           503325.000          6700575.000         60
      86797             1024.000             5135.000           503350.000          6700575.000         60
      86798             1024.000             5136.000           503375.000          6700575.000         63
      86799             1024.000             5137.000           503400.000          6700575.000         61
      86800             1024.000             5138.000           503425.000          6700575.000         60
      86801             1024.000             5139.000           503450.000          6700575.000         62
      86802             1024.000             5140.000           503475.000          6700575.000         64
      86803             1024.000             5141.000           503500.000          6700575.000         64
      86804             1024.000             5142.000           503525.000          6700575.000         64
      86805             1024.000             5143.000           503550.000          6700575.000         60
      86806             1024.000             5144.000           503575.000          6700575.000         63
      86807             1024.000             5145.000           503600.000          6700575.000         63
      86808             1024.000             5146.000           503625.000          6700575.000         62
      86809             1024.000             5147.000           503650.000          6700575.000         63
      86810             1024.000             5148.000           503675.000          6700575.000         60
      86811             1024.000             5149.000           503700.000          6700575.000         62
      86812             1024.000             5150.000           503725.000          6700575.000         64
      86813             1024.000             5151.000           503750.000          6700575.000         60
      86814             1024.000             5152.000           503775.000          6700575.000         62
      86815             1024.000             5153.000           503800.000          6700575.000         54
      86816             1024.000             5154.000           503825.000          6700575.000         50
      86817             1024.000             5155.000           503850.000          6700575.000         42
      86818             1024.000             5156.000           503875.000          6700575.000         34
      86819             1024.000             5157.000           503900.000          6700575.000         27
      86820             1024.000             5158.000           503925.000          6700575.000         22
      86821             1024.000             5159.000           503950.000          6700575.000         13
      86822             1024.000             5160.000           503975.000          6700575.000          7
      86823             1025.000             5035.000           500850.000          6700600.000          8
      86824             1025.000             5036.000           500875.000          6700600.000         16
      86825             1025.000             5037.000           500900.000          6700600.000         23
      86826             1025.000             5038.000           500925.000          6700600.000         27
      86827             1025.000             5039.000           500950.000          6700600.000         36
      86828             1025.000             5040.000           500975.000          6700600.000         40
      86829             1025.000             5041.000           501000.000          6700600.000         50
      86830             1025.000             5042.000           501025.000          6700600.000         54
      86831             1025.000             5043.000           501050.000          6700600.000         62
      86832             1025.000             5044.000           501075.000          6700600.000         60
      86833             1025.000             5045.000           501100.000          6700600.000         64
      86834             1025.000             5046.000           501125.000          6700600.000         64
      86835             1025.000             5047.000           501150.000          6700600.000         64
      86836             1025.000             5048.000           501175.000          6700600.000         62
      86837             1025.000             5049.000           501200.000          6700600.000         63
      86838             1025.000             5050.000           501225.000          6700600.000         61
      86839             1025.000             5051.000           501250.000          6700600.000         64
      86840             1025.000             5052.000           501275.000          6700600.000         64
      86841             1025.000             5053.000           501300.000          6700600.000         64
      86842             1025.000             5054.000           501325.000          6700600.000         64
      86843             1025.000             5055.000           501350.000          6700600.000         62
      86844             1025.000             5056.000           501375.000          6700600.000         62
      86845             1025.000             5057.000           501400.000          6700600.000         61
      86846             1025.000             5058.000           501425.000          6700600.000         60
      86847             1025.000             5059.000           501450.000          6700600.000         64
      86848             1025.000             5060.000           501475.000          6700600.000         63
      86849             1025.000             5061.000           501500.000          6700600.000         61
      86850             1025.000             5062.000           501525.000          6700600.000         61
      86851             1025.000             5063.000           501550.000          6700600.000         62
      86852             1025.000             5064.000           501575.000          6700600.000         63
      86853             1025.000             5065.000           501600.000          6700600.000         60
      86854             1025.000             5066.000           501625.000          6700600.000         60
      86855             1025.000             5067.000           501650.000          6700600.000         61
      86856             1025.000             5068.000           501675.000          6700600.000         61
      86857             1025.000             5069.000           501700.000          6700600.000         62
      86858             1025.000             5070.000           501725.000          6700600.000         64
      86859             1025.000             5071.000           501750.000          6700600.000         61
      86860             1025.000             5072.000           501775.000          6700600.000         60
      86861             1025.000             5073.000           501800.000          6700600.000         63
      86862             1025.000             5074.000           501825.000          6700600.000         62
      86863             1025.000             5075.000           501850.000          6700600.000         60
      86864             1025.000             5076.000           501875.000          6700600.000         64
      86865             1025.000             5077.000           501900.000          6700600.000         63
      86866             1025.000             5078.000           501925.000          6700600.000         60
      86867             1025.000             5079.000           501950.000          6700600.000         64
      86868             1025.000             5080.000           501975.000          6700600.000         60
      86869             1025.000             5081.000           502000.000          6700600.000         63
      86870             1025.000             5082.000           502025.000          6700600.000         64
      86871             1025.000             5083.000           502050.000          6700600.000         62
      86872             1025.000             5084.000           502075.000          6700600.000         63
      86873             1025.000             5085.000           502100.000          6700600.000         63
