        CMP   3DT_SEC_ORD_CELCTR  3DT_PRIM_ORD_CELCTR    XCORD_CELL_CENTER    YCORD_CELL_CENTER STACK_WORD
      85734             1021.000             5194.000           504825.000          6700500.000         23
      85735             1021.000             5195.000           504850.000          6700500.000         22
      85736             1021.000             5196.000           504875.000          6700500.000         19
      85737             1021.000             5197.000           504900.000          6700500.000         19
      85738             1021.000             5198.000           504925.000          6700500.000         20
      85739             1021.000             5199.000           504950.000          6700500.000         22
      85740             1021.000             5200.000           504975.000          6700500.000         20
      85741             1021.000             5201.000           505000.000          6700500.000         22
      85742             1021.000             5202.000           505025.000          6700500.000         23
      85743             1021.000             5203.000           505050.000          6700500.000         21
      85744             1021.000             5204.000           505075.000          6700500.000         20
      85745             1021.000             5205.000           505100.000          6700500.000         21
      85746             1021.000             5206.000           505125.000          6700500.000         23
      85747             1021.000             5207.000           505150.000          6700500.000         16
      85748             1021.000             5208.000           505175.000          6700500.000          9
      85749             1022.000             5001.000           500000.000          6700525.000          8
      85750             1022.000             5002.000           500025.000          6700525.000         12
      85751             1022.000             5003.000           500050.000          6700525.000         23
      85752             1022.000             5004.000           500075.000          6700525.000         27
      85753             1022.000             5005.000           500100.000          6700525.000         34
      85754             1022.000             5006.000           500125.000          6700525.000         41
      85755             1022.000             5007.000           500150.000          6700525.000         47
      85756             1022.000             5008.000           500175.000          6700525.000         54
      85757             1022.000             5009.000           500200.000          6700525.000         55
      85758             1022.000             5010.000           500225.000          6700525.000         57
      85759             1022.000             5011.000           500250.000          6700525.000         57
      85760             1022.000             5012.000           500275.000          6700525.000         57
      85761             1022.000             5013.000           500300.000          6700525.000         56
      85762             1022.000             5014.000           500325.000          6700525.000         56
      85763             1022.000             5015.000           500350.000          6700525.000         53
      85764             1022.000             5016.000           500375.000          6700525.000         53
      85765             1022.000             5017.000           500400.000          6700525.000         57
      85766             1022.000             5018.000           500425.000          6700525.000         54
      85767             1022.000             5019.000           500450.000          6700525.000         53
      85768             1022.000             5020.000           500475.000          6700525.000         53
      85769             1022.000             5021.000           500500.000          6700525.000         54
      85770             1022.000             5022.000           500525.000          6700525.000         56
      85771             1022.000             5023.000           500550.000          6700525.000         53
      85772             1022.000             5024.000           500575.000          6700525.000         54
      85773             1022.000             5025.000           500600.000          6700525.000         57
      85774             1022.000             5026.000           500625.000          6700525.000         53
      85775             1022.000             5027.000           500650.000          6700525.000         55
      85776             1022.000             5028.000           500675.000          6700525.000         56
      85777             1022.000             5029.000           500700.000          6700525.000         56
      85778             1022.000             5030.000           500725.000          6700525.000         53
      85779             1022.000             5031.000           500750.000          6700525.000         64
      85780             1022.000             5032.000           500775.000          6700525.000         64
      85781             1022.000             5033.000           500800.000          6700525.000         64
      85782             1022.000             5034.000           500825.000          6700525.000         61
      85783             1022.000             5035.000           500850.000          6700525.000         64
      85784             1022.000             5036.000           500875.000          6700525.000         60
      85785             1022.000             5037.000           500900.000          6700525.000         60
      85786             1022.000             5038.000           500925.000          6700525.000         63
      85787             1022.000             5039.000           500950.000          6700525.000         64
      85788             1022.000             5040.000           500975.000          6700525.000         64
      85789             1022.000             5041.000           501000.000          6700525.000         62
      85790             1022.000             5042.000           501025.000          6700525.000         60
      85791             1022.000             5043.000           501050.000          6700525.000         61
      85792             1022.000             5044.000           501075.000          6700525.000         61
      85793             1022.000             5045.000           501100.000          6700525.000         61
      85794             1022.000             5046.000           501125.000          6700525.000         60
      85795             1022.000             5047.000           501150.000          6700525.000         63
      85796             1022.000             5048.000           501175.000          6700525.000         64
      85797             1022.000             5049.000           501200.000          6700525.000         61
      85798             1022.000             5050.000           501225.000          6700525.000         62
      85799             1022.000             5051.000           501250.000          6700525.000         60
      85800             1022.000             5052.000           501275.000          6700525.000         62
      85801             1022.000             5053.000           501300.000          6700525.000         61
      85802             1022.000             5054.000           501325.000          6700525.000         64
      85803             1022.000             5055.000           501350.000          6700525.000         63
      85804             1022.000             5056.000           501375.000          6700525.000         62
      85805             1022.000             5057.000           501400.000          6700525.000         64
      85806             1022.000             5058.000           501425.000          6700525.000         60
      85807             1022.000             5059.000           501450.000          6700525.000         64
      85808             1022.000             5060.000           501475.000          6700525.000         64
      85809             1022.000             5061.000           501500.000          6700525.000         62
      85810             1022.000             5062.000           501525.000          6700525.000         64
      85811             1022.000             5063.000           501550.000          6700525.000         60
      85812             1022.000             5064.000           501575.000          6700525.000         63
      85813             1022.000             5065.000           501600.000          6700525.000         63
      85814             1022.000             5066.000           501625.000          6700525.000         63
      85815             1022.000             5067.000           501650.000          6700525.000         64
      85816             1022.000             5068.000           501675.000          6700525.000         64
      85817             1022.000             5069.000           501700.000          6700525.000         62
      85818             1022.000             5070.000           501725.000          6700525.000         63
      85819             1022.000             5071.000           501750.000          6700525.000         62
      85820             1022.000             5072.000           501775.000          6700525.000         61
      85821             1022.000             5073.000           501800.000          6700525.000         60
      85822             1022.000             5074.000           501825.000          6700525.000         63
      85823             1022.000             5075.000           501850.000          6700525.000         63
      85824             1022.000             5076.000           501875.000          6700525.000         64
      85825             1022.000             5077.000           501900.000          6700525.000         60
      85826             1022.000             5078.000           501925.000          6700525.000         64
      85827             1022.000             5079.000           501950.000          6700525.000         61
      85828             1022.000             5080.000           501975.000          6700525.000         60
      85829             1022.000             5081.000           502000.000          6700525.000         64
      85830             1022.000             5082.000           502025.000          6700525.000         64
      85831             1022.000             5083.000           502050.000          6700525.000         64
      85832             1022.000             5084.000           502075.000          6700525.000         61
      85833             1022.000             5085.000           502100.000          6700525.000         60
      85834             1022.000             5086.000           502125.000          6700525.000         62
      85835             1022.000             5087.000           502150.000          6700525.000         60
      85836             1022.000             5088.000           502175.000          6700525.000         62
      85837             1022.000             5089.000           502200.000          6700525.000         61
      85838             1022.000             5090.000           502225.000          6700525.000         63
      85839             1022.000             5091.000           502250.000          6700525.000         64
      85840             1022.000             5092.000           502275.000          6700525.000         63
      85841             1022.000             5093.000           502300.000          6700525.000         57
      85842             1022.000             5094.000           502325.000          6700525.000         47
      85843             1022.000             5095.000           502350.000          6700525.000         39
      85844             1022.000             5096.000           502375.000          6700525.000         35
      85845             1022.000             5097.000           502400.000          6700525.000         30
      85846             1022.000             5098.000           502425.000          6700525.000         20
      85847             1022.000             5099.000           502450.000          6700525.000         13
      85848             1022.000             5100.000           502475.000          6700525.000          7
      85849             1022.000             5157.000           503900.000          6700525.000         10
      85850             1022.000             5158.000           503925.000          6700525.000         15
      85851             1022.000             5159.000           503950.000          6700525.000         19
      85852             1022.000             5160.000           503975.000          6700525.000         29
      85853             1022.000             5161.000           504000.000          6700525.000         29
      85854             1022.000             5162.000           504025.000          6700525.000         27
      85855             1022.000             5163.000           504050.000          6700525.000         29
      85856             1022.000             5164.000           504075.000          6700525.000         28
      85857             1022.000             5165.000           504100.000          6700525.000         29
      85858             1022.000             5166.000           504125.000          6700525.000         27
      85859             1022.000             5167.000           504150.000          6700525.000         27
      85860             1022.000             5168.000           504175.000          6700525.000         29
      85861             1022.000             5169.000           504200.000          6700525.000         29
      85862             1022.000             5170.000           504225.000          6700525.000         28
      85863             1022.000             5171.000           504250.000          6700525.000         28
      85864             1022.000             5172.000           504275.000          6700525.000         30
      85865             1022.000             5173.000           504300.000          6700525.000         30
      85866             1022.000             5174.000           504325.000          6700525.000         29
      85867             1022.000             5175.000           504350.000          6700525.000         30
      85868             1022.000             5176.000           504375.000          6700525.000         30
      85869             1022.000             5177.000           504400.000          6700525.000         29
      85870             1022.000             5178.000           504425.000          6700525.000         27
      85871             1022.000             5179.000           504450.000          6700525.000         30
      85872             1022.000             5180.000           504475.000          6700525.000         27
      85873             1022.000             5181.000           504500.000          6700525.000         27
      85874             1022.000             5182.000           504525.000          6700525.000         30
      85875             1022.000             5183.000           504550.000          6700525.000         26
      85876             1022.000             5184.000           504575.000          6700525.000         27
      85877             1022.000             5185.000           504600.000          6700525.000         30
      85878             1022.000             5186.000           504625.000          6700525.000         27
      85879             1022.000             5187.000           504650.000          6700525.000         28
      85880             1022.000             5188.000           504675.000          6700525.000         29
      85881             1022.000             5189.000           504700.000          6700525.000         27
      85882             1022.000             5190.000           504725.000          6700525.000         29
      85883             1022.000             5191.000           504750.000          6700525.000         28
      85884             1022.000             5192.000           504775.000          6700525.000         27
      85885             1022.000             5193.000           504800.000          6700525.000         27
      85886             1022.000             5194.000           504825.000          6700525.000         26
      85887             1022.000             5195.000           504850.000          6700525.000         26
      85888             1022.000             5196.000           504875.000          6700525.000         27
      85889             1022.000             5197.000           504900.000          6700525.000         27
      85890             1022.000             5198.000           504925.000          6700525.000         30
      85891             1022.000             5199.000           504950.000          6700525.000         26
      85892             1022.000             5200.000           504975.000          6700525.000         30
      85893             1022.000             5201.000           505000.000          6700525.000         28
      85894             1022.000             5202.000           505025.000          6700525.000         29
      85895             1022.000             5203.000           505050.000          6700525.000         29
      85896             1022.000             5204.000           505075.000          6700525.000         26
      85897             1022.000             5205.000           505100.000          6700525.000         29
      85898             1022.000             5206.000           505125.000          6700525.000         22
      85899             1022.000             5207.000           505150.000          6700525.000         13
      85900             1022.000             5208.000           505175.000          6700525.000          9
      85901             1023.000             5001.000           500000.000          6700550.000          6
      85902             1023.000             5002.000           500025.000          6700550.000         15
      85903             1023.000             5003.000           500050.000          6700550.000         23
      85904             1023.000             5004.000           500075.000          6700550.000         26
      85905             1023.000             5005.000           500100.000          6700550.000         37
      85906             1023.000             5006.000           500125.000          6700550.000         43
      85907             1023.000             5007.000           500150.000          6700550.000         48
      85908             1023.000             5008.000           500175.000          6700550.000         55
      85909             1023.000             5009.000           500200.000          6700550.000         64
      85910             1023.000             5010.000           500225.000          6700550.000         61
      85911             1023.000             5011.000           500250.000          6700550.000         62
      85912             1023.000             5012.000           500275.000          6700550.000         64
      85913             1023.000             5013.000           500300.000          6700550.000         61
      85914             1023.000             5014.000           500325.000          6700550.000         61
      85915             1023.000             5015.000           500350.000          6700550.000         60
      85916             1023.000             5016.000           500375.000          6700550.000         60
      85917             1023.000             5017.000           500400.000          6700550.000         61
      85918             1023.000             5018.000           500425.000          6700550.000         62
      85919             1023.000             5019.000           500450.000          6700550.000         64
      85920             1023.000             5020.000           500475.000          6700550.000         64
      85921             1023.000             5021.000           500500.000          6700550.000         63
      85922             1023.000             5022.000           500525.000          6700550.000         64
      85923             1023.000             5023.000           500550.000          6700550.000         63
      85924             1023.000             5024.000           500575.000          6700550.000         60
      85925             1023.000             5025.000           500600.000          6700550.000         62
      85926             1023.000             5026.000           500625.000          6700550.000         63
      85927             1023.000             5027.000           500650.000          6700550.000         63
      85928             1023.000             5028.000           500675.000          6700550.000         60
      85929             1023.000             5029.000           500700.000          6700550.000         60
      85930             1023.000             5030.000           500725.000          6700550.000         62
      85931             1023.000             5031.000           500750.000          6700550.000         64
      85932             1023.000             5032.000           500775.000          6700550.000         60
      85933             1023.000             5033.000           500800.000          6700550.000         60
      85934             1023.000             5034.000           500825.000          6700550.000         62
      85935             1023.000             5035.000           500850.000          6700550.000         64
      85936             1023.000             5036.000           500875.000          6700550.000         61
      85937             1023.000             5037.000           500900.000          6700550.000         63
      85938             1023.000             5038.000           500925.000          6700550.000         60
      85939             1023.000             5039.000           500950.000          6700550.000         62
      85940             1023.000             5040.000           500975.000          6700550.000         61
      85941             1023.000             5041.000           501000.000          6700550.000         62
      85942             1023.000             5042.000           501025.000          6700550.000         64
      85943             1023.000             5043.000           501050.000          6700550.000         60
      85944             1023.000             5044.000           501075.000          6700550.000         61
      85945             1023.000             5045.000           501100.000          6700550.000         62
      85946             1023.000             5046.000           501125.000          6700550.000         62
      85947             1023.000             5047.000           501150.000          6700550.000         62
      85948             1023.000             5048.000           501175.000          6700550.000         64
      85949             1023.000             5049.000           501200.000          6700550.000         63
      85950             1023.000             5050.000           501225.000          6700550.000         61
      85951             1023.000             5051.000           501250.000          6700550.000         62
      85952             1023.000             5052.000           501275.000          6700550.000         62
      85953             1023.000             5053.000           501300.000          6700550.000         60
      85954             1023.000             5054.000           501325.000          6700550.000         64
      85955             1023.000             5055.000           501350.000          6700550.000         61
      85956             1023.000             5056.000           501375.000          6700550.000         61
      85957             1023.000             5057.000           501400.000          6700550.000         62
      85958             1023.000             5058.000           501425.000          6700550.000         60
      85959             1023.000             5059.000           501450.000          6700550.000         63
      85960             1023.000             5060.000           501475.000          6700550.000         64
      85961             1023.000             5061.000           501500.000          6700550.000         60
      85962             1023.000             5062.000           501525.000          6700550.000         62
      85963             1023.000             5063.000           501550.000          6700550.000         64
      85964             1023.000             5064.000           501575.000          6700550.000         62
      85965             1023.000             5065.000           501600.000          6700550.000         61
      85966             1023.000             5066.000           501625.000          6700550.000         63
      85967             1023.000             5067.000           501650.000          6700550.000         60
      85968             1023.000             5068.000           501675.000          6700550.000         61
      85969             1023.000             5069.000           501700.000          6700550.000         60
      85970             1023.000             5070.000           501725.000          6700550.000         63
      85971             1023.000             5071.000           501750.000          6700550.000         63
      85972             1023.000             5072.000           501775.000          6700550.000         64
      85973             1023.000             5073.000           501800.000          6700550.000         60
      85974             1023.000             5074.000           501825.000          6700550.000         60
      85975             1023.000             5075.000           501850.000          6700550.000         64
      85976             1023.000             5076.000           501875.000          6700550.000         63
      85977             1023.000             5077.000           501900.000          6700550.000         61
      85978             1023.000             5078.000           501925.000          6700550.000         60
      85979             1023.000             5079.000           501950.000          6700550.000         61
      85980             1023.000             5080.000           501975.000          6700550.000         63
      85981             1023.000             5081.000           502000.000          6700550.000         64
      85982             1023.000             5082.000           502025.000          6700550.000         61
      85983             1023.000             5083.000           502050.000          6700550.000         64
      85984             1023.000             5084.000           502075.000          6700550.000         64
      85985             1023.000             5085.000           502100.000          6700550.000         60
      85986             1023.000             5086.000           502125.000          6700550.000         62
      85987             1023.000             5087.000           502150.000          6700550.000         62
      85988             1023.000             5088.000           502175.000          6700550.000         62
      85989             1023.000             5089.000           502200.000          6700550.000         64
      85990             1023.000             5090.000           502225.000          6700550.000         64
      85991             1023.000             5091.000           502250.000          6700550.000         64
      85992             1023.000             5092.000           502275.000          6700550.000         62
      85993             1023.000             5093.000           502300.000          6700550.000         57
      85994             1023.000             5094.000           502325.000          6700550.000         50
      85995             1023.000             5095.000           502350.000          6700550.000         42
      85996             1023.000             5096.000           502375.000          6700550.000         34
      85997             1023.000             5097.000           502400.000          6700550.000         30
      85998             1023.000             5098.000           502425.000          6700550.000         20
      85999             1023.000             5099.000           502450.000          6700550.000         12
      86000             1023.000             5100.000           502475.000          6700550.000          9
      86001             1023.000             5157.000           503900.000          6700550.000          7
      86002             1023.000             5158.000           503925.000          6700550.000         15
      86003             1023.000             5159.000           503950.000          6700550.000         22
      86004             1023.000             5160.000           503975.000          6700550.000         28
      86005             1023.000             5161.000           504000.000          6700550.000         37
      86006             1023.000             5162.000           504025.000          6700550.000         33
      86007             1023.000             5163.000           504050.000          6700550.000         33
      86008             1023.000             5164.000           504075.000          6700550.000         34
      86009             1023.000             5165.000           504100.000          6700550.000         34
      86010             1023.000             5166.000           504125.000          6700550.000         35
      86011             1023.000             5167.000           504150.000          6700550.000         36
      86012             1023.000             5168.000           504175.000          6700550.000         36
      86013             1023.000             5169.000           504200.000          6700550.000         36
      86014             1023.000             5170.000           504225.000          6700550.000         33
      86015             1023.000             5171.000           504250.000          6700550.000         36
      86016             1023.000             5172.000           504275.000          6700550.000         33
      86017             1023.000             5173.000           504300.000          6700550.000         33
      86018             1023.000             5174.000           504325.000          6700550.000         33
      86019             1023.000             5175.000           504350.000          6700550.000         33
      86020             1023.000             5176.000           504375.000          6700550.000         36
      86021             1023.000             5177.000           504400.000          6700550.000         37
      86022             1023.000             5178.000           504425.000          6700550.000         36
      86023             1023.000             5179.000           504450.000          6700550.000         36
      86024             1023.000             5180.000           504475.000          6700550.000         35
      86025             1023.000             5181.000           504500.000          6700550.000         37
      86026             1023.000             5182.000           504525.000          6700550.000         37
      86027             1023.000             5183.000           504550.000          6700550.000         33
      86028             1023.000             5184.000           504575.000          6700550.000         37
      86029             1023.000             5185.000           504600.000          6700550.000         37
      86030             1023.000             5186.000           504625.000          6700550.000         35
      86031             1023.000             5187.000           504650.000          6700550.000         35
      86032             1023.000             5188.000           504675.000          6700550.000         35
      86033             1023.000             5189.000           504700.000          6700550.000         33
      86034             1023.000             5190.000           504725.000          6700550.000         36
      86035             1023.000             5191.000           504750.000          6700550.000         36
      86036             1023.000             5192.000           504775.000          6700550.000         36
      86037             1023.000             5193.000           504800.000          6700550.000         33
      86038             1023.000             5194.000           504825.000          6700550.000         37
      86039             1023.000             5195.000           504850.000          6700550.000         33
      86040             1023.000             5196.000           504875.000          6700550.000         35
      86041             1023.000             5197.000           504900.000          6700550.000         34
      86042             1023.000             5198.000           504925.000          6700550.000         33
      86043             1023.000             5199.000           504950.000          6700550.000         33
      86044             1023.000             5200.000           504975.000          6700550.000         36
      86045             1023.000             5201.000           505000.000          6700550.000         36
      86046             1023.000             5202.000           505025.000          6700550.000         34
      86047             1023.000             5203.000           505050.000          6700550.000         37
      86048             1023.000             5204.000           505075.000          6700550.000         36
      86049             1023.000             5205.000           505100.000          6700550.000         29
      86050             1023.000             5206.000           505125.000          6700550.000         20
      86051             1023.000             5207.000           505150.000          6700550.000         15
      86052             1023.000             5208.000           505175.000          6700550.000          8
      86053             1024.000             5001.000           500000.000          6700575.000          7
      86054             1024.000             5002.000           500025.000          6700575.000         15
      86055             1024.000             5003.000           500050.000          6700575.000         20
      86056             1024.000             5004.000           500075.000          6700575.000         28
      86057             1024.000             5005.000           500100.000          6700575.000         36
      86058             1024.000             5006.000           500125.000          6700575.000         41
      86059             1024.000             5007.000           500150.000          6700575.000         50
      86060             1024.000             5008.000           500175.000          6700575.000         53
      86061             1024.000             5009.000           500200.000          6700575.000         61
      86062             1024.000             5010.000           500225.000          6700575.000         61
      86063             1024.000             5011.000           500250.000          6700575.000         62
      86064             1024.000             5012.000           500275.000          6700575.000         60
      86065             1024.000             5013.000           500300.000          6700575.000         64
      86066             1024.000             5014.000           500325.000          6700575.000         60
      86067             1024.000             5015.000           500350.000          6700575.000         63
      86068             1024.000             5016.000           500375.000          6700575.000         64
      86069             1024.000             5017.000           500400.000          6700575.000         61
      86070             1024.000             5018.000           500425.000          6700575.000         64
      86071             1024.000             5019.000           500450.000          6700575.000         60
      86072             1024.000             5020.000           500475.000          6700575.000         62
      86073             1024.000             5021.000           500500.000          6700575.000         62
      86074             1024.000             5022.000           500525.000          6700575.000         63
      86075             1024.000             5023.000           500550.000          6700575.000         60
      86076             1024.000             5024.000           500575.000          6700575.000         64
      86077             1024.000             5025.000           500600.000          6700575.000         62
      86078             1024.000             5026.000           500625.000          6700575.000         64
      86079             1024.000             5027.000           500650.000          6700575.000         64
      86080             1024.000             5028.000           500675.000          6700575.000         61
      86081             1024.000             5029.000           500700.000          6700575.000         62
      86082             1024.000             5030.000           500725.000          6700575.000         62
      86083             1024.000             5031.000           500750.000          6700575.000         61
      86084             1024.000             5032.000           500775.000          6700575.000         61
      86085             1024.000             5033.000           500800.000          6700575.000         61
      86086             1024.000             5034.000           500825.000          6700575.000         63
      86087             1024.000             5035.000           500850.000          6700575.000         63
      86088             1024.000             5036.000           500875.000          6700575.000         60
      86089             1024.000             5037.000           500900.000          6700575.000         62
      86090             1024.000             5038.000           500925.000          6700575.000         60
      86091             1024.000             5039.000           500950.000          6700575.000         63
      86092             1024.000             5040.000           500975.000          6700575.000         63
      86093             1024.000             5041.000           501000.000          6700575.000         60
      86094             1024.000             5042.000           501025.000          6700575.000         62
      86095             1024.000             5043.000           501050.000          6700575.000         64
      86096             1024.000             5044.000           501075.000          6700575.000         61
      86097             1024.000             5045.000           501100.000          6700575.000         64
      86098             1024.000             5046.000           501125.000          6700575.000         62
      86099             1024.000             5047.000           501150.000          6700575.000         60
      86100             1024.000             5048.000           501175.000          6700575.000         62
      86101             1024.000             5049.000           501200.000          6700575.000         60
      86102             1024.000             5050.000           501225.000          6700575.000         61
      86103             1024.000             5051.000           501250.000          6700575.000         62
      86104             1024.000             5052.000           501275.000          6700575.000         60
      86105             1024.000             5053.000           501300.000          6700575.000         60
      86106             1024.000             5054.000           501325.000          6700575.000         60
      86107             1024.000             5055.000           501350.000          6700575.000         61
      86108             1024.000             5056.000           501375.000          6700575.000         61
      86109             1024.000             5057.000           501400.000          6700575.000         62
      86110             1024.000             5058.000           501425.000          6700575.000         64
      86111             1024.000             5059.000           501450.000          6700575.000         61
      86112             1024.000             5060.000           501475.000          6700575.000         64
      86113             1024.000             5061.000           501500.000          6700575.000         61
      86114             1024.000             5062.000           501525.000          6700575.000         61
      86115             1024.000             5063.000           501550.000          6700575.000         63
      86116             1024.000             5064.000           501575.000          6700575.000         63
      86117             1024.000             5065.000           501600.000          6700575.000         62
      86118             1024.000             5066.000           501625.000          6700575.000         63
      86119             1024.000             5067.000           501650.000          6700575.000         64
      86120             1024.000             5068.000           501675.000          6700575.000         64
      86121             1024.000             5069.000           501700.000          6700575.000         64
      86122             1024.000             5070.000           501725.000          6700575.000         64
      86123             1024.000             5071.000           501750.000          6700575.000         64
      86124             1024.000             5072.000           501775.000          6700575.000         64
      86125             1024.000             5073.000           501800.000          6700575.000         63
      86126             1024.000             5074.000           501825.000          6700575.000         62
      86127             1024.000             5075.000           501850.000          6700575.000         62
      86128             1024.000             5076.000           501875.000          6700575.000         62
      86129             1024.000             5077.000           501900.000          6700575.000         60
      86130             1024.000             5078.000           501925.000          6700575.000         64
      86131             1024.000             5079.000           501950.000          6700575.000         64
      86132             1024.000             5080.000           501975.000          6700575.000         61
      86133             1024.000             5081.000           502000.000          6700575.000         63
      86134             1024.000             5082.000           502025.000          6700575.000         62
      86135             1024.000             5083.000           502050.000          6700575.000         62
      86136             1024.000             5084.000           502075.000          6700575.000         63
      86137             1024.000             5085.000           502100.000          6700575.000         64
      86138             1024.000             5086.000           502125.000          6700575.000         60
      86139             1024.000             5087.000           502150.000          6700575.000         60
      86140             1024.000             5088.000           502175.000          6700575.000         60
      86141             1024.000             5089.000           502200.000          6700575.000         61
      86142             1024.000             5090.000           502225.000          6700575.000         61
      86143             1024.000             5091.000           502250.000          6700575.000         60
      86144             1024.000             5092.000           502275.000          6700575.000         62
      86145             1024.000             5093.000           502300.000          6700575.000         56
      86146             1024.000             5094.000           502325.000          6700575.000         46
      86147             1024.000             5095.000           502350.000          6700575.000         43
      86148             1024.000             5096.000           502375.000          6700575.000         37
      86149             1024.000             5097.000           502400.000          6700575.000         28
      86150             1024.000             5098.000           502425.000          6700575.000         21
      86151             1024.000             5099.000           502450.000          6700575.000         14
      86152             1024.000             5100.000           502475.000          6700575.000          7
      86153             1024.000             5157.000           503900.000          6700575.000          9
      86154             1024.000             5158.000           503925.000          6700575.000         13
