        CMP   3DT_SEC_ORD_CELCTR  3DT_PRIM_ORD_CELCTR    XCORD_CELL_CENTER    YCORD_CELL_CENTER STACK_WORD
      85772             1017.000             5052.000           501275.000          6700400.000         64
      85773             1017.000             5053.000           501300.000          6700400.000         61
      85774             1017.000             5054.000           501325.000          6700400.000         63
      85775             1017.000             5055.000           501350.000          6700400.000         63
      85776             1017.000             5056.000           501375.000          6700400.000         61
      85777             1017.000             5057.000           501400.000          6700400.000         60
      85778             1017.000             5058.000           501425.000          6700400.000         61
      85779             1017.000             5059.000           501450.000          6700400.000         61
      85780             1017.000             5060.000           501475.000          6700400.000         60
      85781             1017.000             5061.000           501500.000          6700400.000         62
      85782             1017.000             5062.000           501525.000          6700400.000         60
      85783             1017.000             5063.000           501550.000          6700400.000         63
      85784             1017.000             5064.000           501575.000          6700400.000         64
      85785             1017.000             5065.000           501600.000          6700400.000         61
      85786             1017.000             5066.000           501625.000          6700400.000         63
      85787             1017.000             5067.000           501650.000          6700400.000         62
      85788             1017.000             5068.000           501675.000          6700400.000         64
      85789             1017.000             5069.000           501700.000          6700400.000         64
      85790             1017.000             5070.000           501725.000          6700400.000         60
      85791             1017.000             5071.000           501750.000          6700400.000         64
      85792             1017.000             5072.000           501775.000          6700400.000         62
      85793             1017.000             5073.000           501800.000          6700400.000         60
      85794             1017.000             5074.000           501825.000          6700400.000         63
      85795             1017.000             5075.000           501850.000          6700400.000         63
      85796             1017.000             5076.000           501875.000          6700400.000         64
      85797             1017.000             5077.000           501900.000          6700400.000         60
      85798             1017.000             5078.000           501925.000          6700400.000         60
      85799             1017.000             5079.000           501950.000          6700400.000         62
      85800             1017.000             5080.000           501975.000          6700400.000         64
      85801             1017.000             5081.000           502000.000          6700400.000         62
      85802             1017.000             5082.000           502025.000          6700400.000         62
      85803             1017.000             5083.000           502050.000          6700400.000         64
      85804             1017.000             5084.000           502075.000          6700400.000         60
      85805             1017.000             5085.000           502100.000          6700400.000         61
      85806             1017.000             5086.000           502125.000          6700400.000         64
      85807             1017.000             5087.000           502150.000          6700400.000         61
      85808             1017.000             5088.000           502175.000          6700400.000         64
      85809             1017.000             5089.000           502200.000          6700400.000         60
      85810             1017.000             5090.000           502225.000          6700400.000         62
      85811             1017.000             5091.000           502250.000          6700400.000         60
      85812             1017.000             5092.000           502275.000          6700400.000         61
      85813             1017.000             5093.000           502300.000          6700400.000         63
      85814             1017.000             5094.000           502325.000          6700400.000         63
      85815             1017.000             5095.000           502350.000          6700400.000         63
      85816             1017.000             5096.000           502375.000          6700400.000         61
      85817             1017.000             5097.000           502400.000          6700400.000         63
      85818             1017.000             5098.000           502425.000          6700400.000         63
      85819             1017.000             5099.000           502450.000          6700400.000         61
      85820             1017.000             5100.000           502475.000          6700400.000         64
      85821             1017.000             5101.000           502500.000          6700400.000         61
      85822             1017.000             5102.000           502525.000          6700400.000         61
      85823             1017.000             5103.000           502550.000          6700400.000         61
      85824             1017.000             5104.000           502575.000          6700400.000         63
      85825             1017.000             5105.000           502600.000          6700400.000         62
      85826             1017.000             5106.000           502625.000          6700400.000         62
      85827             1017.000             5107.000           502650.000          6700400.000         62
      85828             1017.000             5108.000           502675.000          6700400.000         60
      85829             1017.000             5109.000           502700.000          6700400.000         64
      85830             1017.000             5110.000           502725.000          6700400.000         62
      85831             1017.000             5111.000           502750.000          6700400.000         61
      85832             1017.000             5112.000           502775.000          6700400.000         61
      85833             1017.000             5113.000           502800.000          6700400.000         60
      85834             1017.000             5114.000           502825.000          6700400.000         60
      85835             1017.000             5115.000           502850.000          6700400.000         60
      85836             1017.000             5116.000           502875.000          6700400.000         63
      85837             1017.000             5117.000           502900.000          6700400.000         62
      85838             1017.000             5118.000           502925.000          6700400.000         62
      85839             1017.000             5119.000           502950.000          6700400.000         61
      85840             1017.000             5120.000           502975.000          6700400.000         64
      85841             1017.000             5121.000           503000.000          6700400.000         64
      85842             1017.000             5122.000           503025.000          6700400.000         60
      85843             1017.000             5123.000           503050.000          6700400.000         64
      85844             1017.000             5124.000           503075.000          6700400.000         63
      85845             1017.000             5125.000           503100.000          6700400.000         60
      85846             1017.000             5126.000           503125.000          6700400.000         61
      85847             1017.000             5127.000           503150.000          6700400.000         64
      85848             1017.000             5128.000           503175.000          6700400.000         62
      85849             1017.000             5129.000           503200.000          6700400.000         64
      85850             1017.000             5130.000           503225.000          6700400.000         64
      85851             1017.000             5131.000           503250.000          6700400.000         60
      85852             1017.000             5132.000           503275.000          6700400.000         60
      85853             1017.000             5133.000           503300.000          6700400.000         56
      85854             1017.000             5134.000           503325.000          6700400.000         48
      85855             1017.000             5135.000           503350.000          6700400.000         42
      85856             1017.000             5136.000           503375.000          6700400.000         36
      85857             1017.000             5137.000           503400.000          6700400.000         27
      85858             1017.000             5138.000           503425.000          6700400.000         23
      85859             1017.000             5139.000           503450.000          6700400.000         14
      85860             1017.000             5140.000           503475.000          6700400.000          6
      85861             1018.000             5001.000           500000.000          6700425.000         10
      85862             1018.000             5002.000           500025.000          6700425.000         13
      85863             1018.000             5003.000           500050.000          6700425.000         15
      85864             1018.000             5004.000           500075.000          6700425.000         14
      85865             1018.000             5005.000           500100.000          6700425.000         14
      85866             1018.000             5006.000           500125.000          6700425.000         14
      85867             1018.000             5007.000           500150.000          6700425.000         12
      85868             1018.000             5008.000           500175.000          6700425.000         16
      85869             1018.000             5009.000           500200.000          6700425.000         16
      85870             1018.000             5010.000           500225.000          6700425.000         14
      85871             1018.000             5011.000           500250.000          6700425.000         16
      85872             1018.000             5012.000           500275.000          6700425.000         12
      85873             1018.000             5013.000           500300.000          6700425.000         15
      85874             1018.000             5014.000           500325.000          6700425.000         16
      85875             1018.000             5015.000           500350.000          6700425.000         14
      85876             1018.000             5016.000           500375.000          6700425.000         15
      85877             1018.000             5017.000           500400.000          6700425.000         13
      85878             1018.000             5018.000           500425.000          6700425.000         15
      85879             1018.000             5019.000           500450.000          6700425.000         14
      85880             1018.000             5020.000           500475.000          6700425.000         13
      85881             1018.000             5021.000           500500.000          6700425.000         12
      85882             1018.000             5022.000           500525.000          6700425.000         15
      85883             1018.000             5023.000           500550.000          6700425.000         19
      85884             1018.000             5024.000           500575.000          6700425.000         27
      85885             1018.000             5025.000           500600.000          6700425.000         34
      85886             1018.000             5026.000           500625.000          6700425.000         43
      85887             1018.000             5027.000           500650.000          6700425.000         46
      85888             1018.000             5028.000           500675.000          6700425.000         55
      85889             1018.000             5029.000           500700.000          6700425.000         62
      85890             1018.000             5030.000           500725.000          6700425.000         62
      85891             1018.000             5031.000           500750.000          6700425.000         63
      85892             1018.000             5032.000           500775.000          6700425.000         62
      85893             1018.000             5033.000           500800.000          6700425.000         62
      85894             1018.000             5034.000           500825.000          6700425.000         62
      85895             1018.000             5035.000           500850.000          6700425.000         60
      85896             1018.000             5036.000           500875.000          6700425.000         64
      85897             1018.000             5037.000           500900.000          6700425.000         63
      85898             1018.000             5038.000           500925.000          6700425.000         64
      85899             1018.000             5039.000           500950.000          6700425.000         64
      85900             1018.000             5040.000           500975.000          6700425.000         60
      85901             1018.000             5041.000           501000.000          6700425.000         63
      85902             1018.000             5042.000           501025.000          6700425.000         63
      85903             1018.000             5043.000           501050.000          6700425.000         62
      85904             1018.000             5044.000           501075.000          6700425.000         61
      85905             1018.000             5045.000           501100.000          6700425.000         60
      85906             1018.000             5046.000           501125.000          6700425.000         60
      85907             1018.000             5047.000           501150.000          6700425.000         64
      85908             1018.000             5048.000           501175.000          6700425.000         61
      85909             1018.000             5049.000           501200.000          6700425.000         62
      85910             1018.000             5050.000           501225.000          6700425.000         63
      85911             1018.000             5051.000           501250.000          6700425.000         63
      85912             1018.000             5052.000           501275.000          6700425.000         62
      85913             1018.000             5053.000           501300.000          6700425.000         60
      85914             1018.000             5054.000           501325.000          6700425.000         63
      85915             1018.000             5055.000           501350.000          6700425.000         64
      85916             1018.000             5056.000           501375.000          6700425.000         60
      85917             1018.000             5057.000           501400.000          6700425.000         64
      85918             1018.000             5058.000           501425.000          6700425.000         61
      85919             1018.000             5059.000           501450.000          6700425.000         60
      85920             1018.000             5060.000           501475.000          6700425.000         61
      85921             1018.000             5061.000           501500.000          6700425.000         64
      85922             1018.000             5062.000           501525.000          6700425.000         61
      85923             1018.000             5063.000           501550.000          6700425.000         64
      85924             1018.000             5064.000           501575.000          6700425.000         60
      85925             1018.000             5065.000           501600.000          6700425.000         64
      85926             1018.000             5066.000           501625.000          6700425.000         61
      85927             1018.000             5067.000           501650.000          6700425.000         64
      85928             1018.000             5068.000           501675.000          6700425.000         60
      85929             1018.000             5069.000           501700.000          6700425.000         63
      85930             1018.000             5070.000           501725.000          6700425.000         61
      85931             1018.000             5071.000           501750.000          6700425.000         61
      85932             1018.000             5072.000           501775.000          6700425.000         63
      85933             1018.000             5073.000           501800.000          6700425.000         63
      85934             1018.000             5074.000           501825.000          6700425.000         62
      85935             1018.000             5075.000           501850.000          6700425.000         60
      85936             1018.000             5076.000           501875.000          6700425.000         64
      85937             1018.000             5077.000           501900.000          6700425.000         61
      85938             1018.000             5078.000           501925.000          6700425.000         61
      85939             1018.000             5079.000           501950.000          6700425.000         62
      85940             1018.000             5080.000           501975.000          6700425.000         62
      85941             1018.000             5081.000           502000.000          6700425.000         61
      85942             1018.000             5082.000           502025.000          6700425.000         63
      85943             1018.000             5083.000           502050.000          6700425.000         60
      85944             1018.000             5084.000           502075.000          6700425.000         60
      85945             1018.000             5085.000           502100.000          6700425.000         63
      85946             1018.000             5086.000           502125.000          6700425.000         63
      85947             1018.000             5087.000           502150.000          6700425.000         64
      85948             1018.000             5088.000           502175.000          6700425.000         63
      85949             1018.000             5089.000           502200.000          6700425.000         61
      85950             1018.000             5090.000           502225.000          6700425.000         60
      85951             1018.000             5091.000           502250.000          6700425.000         64
      85952             1018.000             5092.000           502275.000          6700425.000         62
      85953             1018.000             5093.000           502300.000          6700425.000         64
      85954             1018.000             5094.000           502325.000          6700425.000         64
      85955             1018.000             5095.000           502350.000          6700425.000         60
      85956             1018.000             5096.000           502375.000          6700425.000         63
      85957             1018.000             5097.000           502400.000          6700425.000         62
      85958             1018.000             5098.000           502425.000          6700425.000         61
      85959             1018.000             5099.000           502450.000          6700425.000         62
      85960             1018.000             5100.000           502475.000          6700425.000         63
      85961             1018.000             5101.000           502500.000          6700425.000         63
      85962             1018.000             5102.000           502525.000          6700425.000         61
      85963             1018.000             5103.000           502550.000          6700425.000         60
      85964             1018.000             5104.000           502575.000          6700425.000         60
      85965             1018.000             5105.000           502600.000          6700425.000         64
      85966             1018.000             5106.000           502625.000          6700425.000         62
      85967             1018.000             5107.000           502650.000          6700425.000         64
      85968             1018.000             5108.000           502675.000          6700425.000         60
      85969             1018.000             5109.000           502700.000          6700425.000         63
      85970             1018.000             5110.000           502725.000          6700425.000         61
      85971             1018.000             5111.000           502750.000          6700425.000         63
      85972             1018.000             5112.000           502775.000          6700425.000         61
      85973             1018.000             5113.000           502800.000          6700425.000         63
      85974             1018.000             5114.000           502825.000          6700425.000         60
      85975             1018.000             5115.000           502850.000          6700425.000         63
      85976             1018.000             5116.000           502875.000          6700425.000         64
      85977             1018.000             5117.000           502900.000          6700425.000         61
      85978             1018.000             5118.000           502925.000          6700425.000         61
      85979             1018.000             5119.000           502950.000          6700425.000         61
      85980             1018.000             5120.000           502975.000          6700425.000         63
      85981             1018.000             5121.000           503000.000          6700425.000         64
      85982             1018.000             5122.000           503025.000          6700425.000         61
      85983             1018.000             5123.000           503050.000          6700425.000         61
      85984             1018.000             5124.000           503075.000          6700425.000         63
      85985             1018.000             5125.000           503100.000          6700425.000         60
      85986             1018.000             5126.000           503125.000          6700425.000         60
      85987             1018.000             5127.000           503150.000          6700425.000         60
      85988             1018.000             5128.000           503175.000          6700425.000         62
      85989             1018.000             5129.000           503200.000          6700425.000         62
      85990             1018.000             5130.000           503225.000          6700425.000         62
      85991             1018.000             5131.000           503250.000          6700425.000         63
      85992             1018.000             5132.000           503275.000          6700425.000         62
      85993             1018.000             5133.000           503300.000          6700425.000         55
      85994             1018.000             5134.000           503325.000          6700425.000         46
      85995             1018.000             5135.000           503350.000          6700425.000         40
      85996             1018.000             5136.000           503375.000          6700425.000         36
      85997             1018.000             5137.000           503400.000          6700425.000         28
      85998             1018.000             5138.000           503425.000          6700425.000         22
      85999             1018.000             5139.000           503450.000          6700425.000         16
      86000             1018.000             5140.000           503475.000          6700425.000          6
      86001             1019.000             5001.000           500000.000          6700450.000         10
      86002             1019.000             5002.000           500025.000          6700450.000         14
      86003             1019.000             5003.000           500050.000          6700450.000         22
      86004             1019.000             5004.000           500075.000          6700450.000         23
      86005             1019.000             5005.000           500100.000          6700450.000         20
      86006             1019.000             5006.000           500125.000          6700450.000         19
      86007             1019.000             5007.000           500150.000          6700450.000         23
      86008             1019.000             5008.000           500175.000          6700450.000         19
      86009             1019.000             5009.000           500200.000          6700450.000         22
      86010             1019.000             5010.000           500225.000          6700450.000         21
      86011             1019.000             5011.000           500250.000          6700450.000         19
      86012             1019.000             5012.000           500275.000          6700450.000         20
      86013             1019.000             5013.000           500300.000          6700450.000         20
      86014             1019.000             5014.000           500325.000          6700450.000         19
      86015             1019.000             5015.000           500350.000          6700450.000         20
      86016             1019.000             5016.000           500375.000          6700450.000         20
      86017             1019.000             5017.000           500400.000          6700450.000         19
      86018             1019.000             5018.000           500425.000          6700450.000         20
      86019             1019.000             5019.000           500450.000          6700450.000         22
      86020             1019.000             5020.000           500475.000          6700450.000         19
      86021             1019.000             5021.000           500500.000          6700450.000         19
      86022             1019.000             5022.000           500525.000          6700450.000         22
      86023             1019.000             5023.000           500550.000          6700450.000         22
      86024             1019.000             5024.000           500575.000          6700450.000         26
      86025             1019.000             5025.000           500600.000          6700450.000         34
      86026             1019.000             5026.000           500625.000          6700450.000         40
      86027             1019.000             5027.000           500650.000          6700450.000         46
      86028             1019.000             5028.000           500675.000          6700450.000         56
      86029             1019.000             5029.000           500700.000          6700450.000         54
      86030             1019.000             5030.000           500725.000          6700450.000         55
      86031             1019.000             5031.000           500750.000          6700450.000         57
      86032             1019.000             5032.000           500775.000          6700450.000         55
      86033             1019.000             5033.000           500800.000          6700450.000         55
      86034             1019.000             5034.000           500825.000          6700450.000         55
      86035             1019.000             5035.000           500850.000          6700450.000         57
      86036             1019.000             5036.000           500875.000          6700450.000         54
      86037             1019.000             5037.000           500900.000          6700450.000         56
      86038             1019.000             5038.000           500925.000          6700450.000         57
      86039             1019.000             5039.000           500950.000          6700450.000         54
      86040             1019.000             5040.000           500975.000          6700450.000         56
      86041             1019.000             5041.000           501000.000          6700450.000         54
      86042             1019.000             5042.000           501025.000          6700450.000         54
      86043             1019.000             5043.000           501050.000          6700450.000         57
      86044             1019.000             5044.000           501075.000          6700450.000         55
      86045             1019.000             5045.000           501100.000          6700450.000         53
      86046             1019.000             5046.000           501125.000          6700450.000         63
      86047             1019.000             5047.000           501150.000          6700450.000         63
      86048             1019.000             5048.000           501175.000          6700450.000         62
      86049             1019.000             5049.000           501200.000          6700450.000         64
      86050             1019.000             5050.000           501225.000          6700450.000         62
      86051             1019.000             5051.000           501250.000          6700450.000         61
      86052             1019.000             5052.000           501275.000          6700450.000         64
      86053             1019.000             5053.000           501300.000          6700450.000         64
      86054             1019.000             5054.000           501325.000          6700450.000         63
      86055             1019.000             5055.000           501350.000          6700450.000         60
      86056             1019.000             5056.000           501375.000          6700450.000         61
      86057             1019.000             5057.000           501400.000          6700450.000         60
      86058             1019.000             5058.000           501425.000          6700450.000         61
      86059             1019.000             5059.000           501450.000          6700450.000         61
      86060             1019.000             5060.000           501475.000          6700450.000         62
      86061             1019.000             5061.000           501500.000          6700450.000         64
      86062             1019.000             5062.000           501525.000          6700450.000         61
      86063             1019.000             5063.000           501550.000          6700450.000         60
      86064             1019.000             5064.000           501575.000          6700450.000         63
      86065             1019.000             5065.000           501600.000          6700450.000         64
      86066             1019.000             5066.000           501625.000          6700450.000         63
      86067             1019.000             5067.000           501650.000          6700450.000         62
      86068             1019.000             5068.000           501675.000          6700450.000         62
      86069             1019.000             5069.000           501700.000          6700450.000         60
      86070             1019.000             5070.000           501725.000          6700450.000         64
      86071             1019.000             5071.000           501750.000          6700450.000         62
      86072             1019.000             5072.000           501775.000          6700450.000         62
      86073             1019.000             5073.000           501800.000          6700450.000         62
      86074             1019.000             5074.000           501825.000          6700450.000         62
      86075             1019.000             5075.000           501850.000          6700450.000         63
      86076             1019.000             5076.000           501875.000          6700450.000         63
      86077             1019.000             5077.000           501900.000          6700450.000         64
      86078             1019.000             5078.000           501925.000          6700450.000         64
      86079             1019.000             5079.000           501950.000          6700450.000         60
      86080             1019.000             5080.000           501975.000          6700450.000         62
      86081             1019.000             5081.000           502000.000          6700450.000         61
      86082             1019.000             5082.000           502025.000          6700450.000         60
      86083             1019.000             5083.000           502050.000          6700450.000         62
      86084             1019.000             5084.000           502075.000          6700450.000         62
      86085             1019.000             5085.000           502100.000          6700450.000         64
      86086             1019.000             5086.000           502125.000          6700450.000         61
      86087             1019.000             5087.000           502150.000          6700450.000         60
      86088             1019.000             5088.000           502175.000          6700450.000         63
      86089             1019.000             5089.000           502200.000          6700450.000         60
      86090             1019.000             5090.000           502225.000          6700450.000         60
      86091             1019.000             5091.000           502250.000          6700450.000         64
      86092             1019.000             5092.000           502275.000          6700450.000         63
      86093             1019.000             5093.000           502300.000          6700450.000         61
      86094             1019.000             5094.000           502325.000          6700450.000         62
      86095             1019.000             5095.000           502350.000          6700450.000         61
      86096             1019.000             5096.000           502375.000          6700450.000         60
      86097             1019.000             5097.000           502400.000          6700450.000         64
      86098             1019.000             5098.000           502425.000          6700450.000         61
      86099             1019.000             5099.000           502450.000          6700450.000         62
      86100             1019.000             5100.000           502475.000          6700450.000         60
      86101             1019.000             5101.000           502500.000          6700450.000         64
      86102             1019.000             5102.000           502525.000          6700450.000         60
      86103             1019.000             5103.000           502550.000          6700450.000         64
      86104             1019.000             5104.000           502575.000          6700450.000         60
      86105             1019.000             5105.000           502600.000          6700450.000         63
      86106             1019.000             5106.000           502625.000          6700450.000         62
      86107             1019.000             5107.000           502650.000          6700450.000         62
      86108             1019.000             5108.000           502675.000          6700450.000         61
      86109             1019.000             5109.000           502700.000          6700450.000         62
      86110             1019.000             5110.000           502725.000          6700450.000         64
      86111             1019.000             5111.000           502750.000          6700450.000         62
      86112             1019.000             5112.000           502775.000          6700450.000         64
      86113             1019.000             5113.000           502800.000          6700450.000         63
      86114             1019.000             5114.000           502825.000          6700450.000         63
      86115             1019.000             5115.000           502850.000          6700450.000         62
      86116             1019.000             5116.000           502875.000          6700450.000         62
      86117             1019.000             5117.000           502900.000          6700450.000         62
      86118             1019.000             5118.000           502925.000          6700450.000         64
      86119             1019.000             5119.000           502950.000          6700450.000         62
      86120             1019.000             5120.000           502975.000          6700450.000         60
      86121             1019.000             5121.000           503000.000          6700450.000         63
      86122             1019.000             5122.000           503025.000          6700450.000         60
      86123             1019.000             5123.000           503050.000          6700450.000         61
      86124             1019.000             5124.000           503075.000          6700450.000         60
      86125             1019.000             5125.000           503100.000          6700450.000         63
      86126             1019.000             5126.000           503125.000          6700450.000         63
      86127             1019.000             5127.000           503150.000          6700450.000         63
      86128             1019.000             5128.000           503175.000          6700450.000         61
      86129             1019.000             5129.000           503200.000          6700450.000         64
      86130             1019.000             5130.000           503225.000          6700450.000         60
      86131             1019.000             5131.000           503250.000          6700450.000         62
      86132             1019.000             5132.000           503275.000          6700450.000         61
      86133             1019.000             5133.000           503300.000          6700450.000         54
      86134             1019.000             5134.000           503325.000          6700450.000         49
      86135             1019.000             5135.000           503350.000          6700450.000         43
      86136             1019.000             5136.000           503375.000          6700450.000         33
      86137             1019.000             5137.000           503400.000          6700450.000         29
      86138             1019.000             5138.000           503425.000          6700450.000         20
      86139             1019.000             5139.000           503450.000          6700450.000         14
      86140             1019.000             5140.000           503475.000          6700450.000          6
      86141             1020.000             5001.000           500000.000          6700475.000          8
      86142             1020.000             5002.000           500025.000          6700475.000         14
      86143             1020.000             5003.000           500050.000          6700475.000         22
      86144             1020.000             5004.000           500075.000          6700475.000         29
      86145             1020.000             5005.000           500100.000          6700475.000         29
      86146             1020.000             5006.000           500125.000          6700475.000         27
      86147             1020.000             5007.000           500150.000          6700475.000         28
      86148             1020.000             5008.000           500175.000          6700475.000         27
      86149             1020.000             5009.000           500200.000          6700475.000         27
      86150             1020.000             5010.000           500225.000          6700475.000         28
      86151             1020.000             5011.000           500250.000          6700475.000         30
      86152             1020.000             5012.000           500275.000          6700475.000         29
      86153             1020.000             5013.000           500300.000          6700475.000         28
      86154             1020.000             5014.000           500325.000          6700475.000         30
      86155             1020.000             5015.000           500350.000          6700475.000         26
      86156             1020.000             5016.000           500375.000          6700475.000         29
      86157             1020.000             5017.000           500400.000          6700475.000         29
      86158             1020.000             5018.000           500425.000          6700475.000         28
      86159             1020.000             5019.000           500450.000          6700475.000         28
      86160             1020.000             5020.000           500475.000          6700475.000         26
      86161             1020.000             5021.000           500500.000          6700475.000         30
      86162             1020.000             5022.000           500525.000          6700475.000         30
      86163             1020.000             5023.000           500550.000          6700475.000         27
      86164             1020.000             5024.000           500575.000          6700475.000         27
      86165             1020.000             5025.000           500600.000          6700475.000         35
      86166             1020.000             5026.000           500625.000          6700475.000         40
      86167             1020.000             5027.000           500650.000          6700475.000         48
      86168             1020.000             5028.000           500675.000          6700475.000         48
      86169             1020.000             5029.000           500700.000          6700475.000         50
      86170             1020.000             5030.000           500725.000          6700475.000         46
      86171             1020.000             5031.000           500750.000          6700475.000         50
      86172             1020.000             5032.000           500775.000          6700475.000         49
      86173             1020.000             5033.000           500800.000          6700475.000         48
      86174             1020.000             5034.000           500825.000          6700475.000         46
      86175             1020.000             5035.000           500850.000          6700475.000         46
      86176             1020.000             5036.000           500875.000          6700475.000         47
      86177             1020.000             5037.000           500900.000          6700475.000         46
      86178             1020.000             5038.000           500925.000          6700475.000         50
      86179             1020.000             5039.000           500950.000          6700475.000         50
      86180             1020.000             5040.000           500975.000          6700475.000         47
      86181             1020.000             5041.000           501000.000          6700475.000         46
      86182             1020.000             5042.000           501025.000          6700475.000         48
      86183             1020.000             5043.000           501050.000          6700475.000         49
      86184             1020.000             5044.000           501075.000          6700475.000         46
      86185             1020.000             5045.000           501100.000          6700475.000         56
      86186             1020.000             5046.000           501125.000          6700475.000         62
      86187             1020.000             5047.000           501150.000          6700475.000         63
      86188             1020.000             5048.000           501175.000          6700475.000         62
      86189             1020.000             5049.000           501200.000          6700475.000         62
      86190             1020.000             5050.000           501225.000          6700475.000         64
      86191             1020.000             5051.000           501250.000          6700475.000         64
      86192             1020.000             5052.000           501275.000          6700475.000         61
