1006112	1.0	289.1	0.00	741.3
	289.1	1289.5	244.68	1989.4
	1289.5	10000000.0	525.29	3508.3
1006113	1.0	290.5	0.00	745.7
	290.5	1279.0	243.60	1989.9
	1279.0	10000000.0	520.66	3497.6
1006114	1.0	291.7	0.00	749.7
	291.7	1268.5	242.50	1990.0
	1268.5	10000000.0	516.12	3486.5
1006115	1.0	292.7	0.00	753.4
	292.7	1257.9	241.40	1989.5
	1257.9	10000000.0	511.68	3475.1
1006116	1.0	293.6	0.00	756.8
	293.6	1247.3	240.28	1988.6
	1247.3	10000000.0	507.35	3463.4
1006117	1.0	294.2	0.00	759.8
	294.2	1236.6	239.16	1987.3
	1236.6	10000000.0	503.13	3451.4
1006118	1.0	294.7	0.00	762.5
	294.7	1226.0	238.05	1985.5
	1226.0	10000000.0	499.04	3439.2
1006119	1.0	294.9	0.00	764.7
	294.9	1215.4	236.95	1983.3
	1215.4	10000000.0	495.08	3426.6
1006120	1.0	295.0	0.00	766.6
	295.0	1204.8	235.87	1980.6
	1204.8	10000000.0	491.25	3413.8
1006121	1.0	294.9	0.00	768.1
	294.9	1194.3	234.80	1977.5
	1194.3	10000000.0	487.56	3400.8
1006122	1.0	294.6	0.00	769.1
	294.6	1183.9	233.75	1974.0
	1183.9	10000000.0	484.01	3387.6
1006123	1.0	294.0	0.00	769.8
	294.0	1173.6	232.73	1970.0
	1173.6	10000000.0	480.61	3374.1
1006124	1.0	293.3	0.00	770.0
	293.3	1163.3	231.73	1965.7
	1163.3	10000000.0	477.37	3360.5
1006125	1.0	292.4	0.00	769.8
	292.4	1153.2	230.76	1960.9
	1153.2	10000000.0	474.28	3346.7
1006126	1.0	291.4	0.00	769.2
	291.4	1143.3	229.82	1955.7
	1143.3	10000000.0	471.34	3332.7
1006127	1.0	290.1	0.00	768.2
	290.1	1133.5	228.90	1950.2
	1133.5	10000000.0	468.56	3318.6
1006128	1.0	288.7	0.00	766.7
	288.7	1123.9	228.02	1944.3
	1123.9	10000000.0	465.95	3304.3
1006129	1.0	287.1	0.00	764.9
	287.1	1114.5	227.17	1938.0
	1114.5	10000000.0	463.49	3290.0
1006130	1.0	285.3	0.00	762.7
	285.3	1105.3	226.35	1931.4
	1105.3	10000000.0	461.19	3275.5
1006131	1.0	283.3	0.00	760.1
	283.3	1096.3	225.56	1924.4
	1096.3	10000000.0	459.06	3261.0
1006132	1.0	281.3	0.00	757.1
	281.3	1087.5	224.80	1917.1
	1087.5	10000000.0	457.08	3246.4
1006133	1.0	279.0	0.00	753.7
	279.0	1079.1	224.06	1909.5
	1079.1	10000000.0	455.26	3231.8
1006134	1.0	276.6	0.00	750.0
	276.6	1070.8	223.35	1901.7
	1070.8	10000000.0	453.60	3217.1
1006135	1.0	274.1	0.00	746.0
	274.1	1062.9	222.66	1893.5
	1062.9	10000000.0	452.10	3202.5
1006136	1.0	271.5	0.00	741.7
	271.5	1055.3	221.99	1885.1
	1055.3	10000000.0	450.75	3187.8
1006137	1.0	268.7	0.00	737.1
	268.7	1047.9	221.34	1876.5
	1047.9	10000000.0	449.55	3173.2
1006138	1.0	265.8	0.00	732.2
	265.8	1040.9	220.70	1867.6
	1040.9	10000000.0	448.51	3158.6
1006139	1.0	262.8	0.00	727.1
	262.8	1034.3	220.07	1858.6
	1034.3	10000000.0	447.60	3144.1
1006140	1.0	259.8	0.00	721.8
	259.8	1027.9	219.45	1849.3
	1027.9	10000000.0	446.84	3129.7
1006141	1.0	256.6	0.00	716.2
	256.6	1022.0	218.83	1839.9
	1022.0	10000000.0	446.22	3115.3
1006142	1.0	253.4	0.00	710.5
	253.4	1016.3	218.21	1830.4
	1016.3	10000000.0	445.74	3101.1
1006143	1.0	250.1	0.00	704.7
	250.1	1011.1	217.58	1820.7
	1011.1	10000000.0	445.38	3086.9
1006144	1.0	246.8	0.00	698.7
	246.8	1006.3	216.94	1810.9
	1006.3	10000000.0	445.15	3073.0
1006145	1.0	243.5	0.00	692.7
	243.5	1001.8	216.29	1801.0
	1001.8	10000000.0	445.05	3059.2
